,label,body_text,body_text_clean,body_text_tokenized,body_text_nostop,body_text_lemmatized
51,ham,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",A gram usually runs like  ltgt  a half eighth is smarter though and gets you almost a whole second gram for  ltgt,"['a', 'gram', 'usually', 'runs', 'like', 'ltgt', 'a', 'half', 'eighth', 'is', 'smarter', 'though', 'and', 'gets', 'you', 'almost', 'a', 'whole', 'second', 'gram', 'for', 'ltgt']","['gram', 'usually', 'runs', 'like', 'ltgt', 'half', 'eighth', 'smarter', 'though', 'gets', 'almost', 'whole', 'second', 'gram', 'ltgt']","['gram', 'usually', 'run', 'like', 'ltgt', 'half', 'eighth', 'smarter', 'though', 'get', 'almost', 'whole', 'second', 'gram', 'ltgt']"
52,ham,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,K fyi x has a ride early tomorrow morning but hes crashing at our place tonight,"['k', 'fyi', 'x', 'has', 'a', 'ride', 'early', 'tomorrow', 'morning', 'but', 'hes', 'crashing', 'at', 'our', 'place', 'tonight']","['k', 'fyi', 'x', 'ride', 'early', 'tomorrow', 'morning', 'hes', 'crashing', 'place', 'tonight']","['k', 'fyi', 'x', 'ride', 'early', 'tomorrow', 'morning', 'he', 'crashing', 'place', 'tonight']"
53,ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.""",Wow I never realized that you were so embarassed by your accomodations I thought you liked it since i was doing the best i could and you always seemed so happy about the cave Im sorry I didnt and dont have more to give Im sorry i offered Im sorry your room was so embarassing,"['wow', 'i', 'never', 'realized', 'that', 'you', 'were', 'so', 'embarassed', 'by', 'your', 'accomodations', 'i', 'thought', 'you', 'liked', 'it', 'since', 'i', 'was', 'doing', 'the', 'best', 'i', 'could', 'and', 'you', 'always', 'seemed', 'so', 'happy', 'about', 'the', 'cave', 'im', 'sorry', 'i', 'didnt', 'and', 'dont', 'have', 'more', 'to', 'give', 'im', 'sorry', 'i', 'offered', 'im', 'sorry', 'your', 'room', 'was', 'so', 'embarassing']","['wow', 'never', 'realized', 'embarassed', 'accomodations', 'thought', 'liked', 'since', 'best', 'could', 'always', 'seemed', 'happy', 'cave', 'im', 'sorry', 'didnt', 'dont', 'give', 'im', 'sorry', 'offered', 'im', 'sorry', 'room', 'embarassing']","['wow', 'never', 'realized', 'embarassed', 'accomodations', 'thought', 'liked', 'since', 'best', 'could', 'always', 'seemed', 'happy', 'cave', 'im', 'sorry', 'didnt', 'dont', 'give', 'im', 'sorry', 'offered', 'im', 'sorry', 'room', 'embarassing']"
54,spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,SMS ac Sptv The New Jersey Devils and the Detroit Red Wings play Ice Hockey Correct or Incorrect End Reply END SPTV,"['sms', 'ac', 'sptv', 'the', 'new', 'jersey', 'devils', 'and', 'the', 'detroit', 'red', 'wings', 'play', 'ice', 'hockey', 'correct', 'or', 'incorrect', 'end', 'reply', 'end', 'sptv']","['sms', 'ac', 'sptv', 'new', 'jersey', 'devils', 'detroit', 'red', 'wings', 'play', 'ice', 'hockey', 'correct', 'incorrect', 'end', 'reply', 'end', 'sptv']","['sm', 'ac', 'sptv', 'new', 'jersey', 'devil', 'detroit', 'red', 'wing', 'play', 'ice', 'hockey', 'correct', 'incorrect', 'end', 'reply', 'end', 'sptv']"
55,ham,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,Do you know what Mallika Sherawat did yesterday Find out now   ltURLgt,"['do', 'you', 'know', 'what', 'mallika', 'sherawat', 'did', 'yesterday', 'find', 'out', 'now', 'lturlgt']","['know', 'mallika', 'sherawat', 'yesterday', 'find', 'lturlgt']","['know', 'mallika', 'sherawat', 'yesterday', 'find', 'lturlgt']"
56,spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",Congrats 1 year special cinema pass for 2 is yours call 09061209465 now C Suprman V Matrix3 StarWars3 etc all 4 FREE bx420ip45we 150pm Dont miss out ,"['congrats', '1', 'year', 'special', 'cinema', 'pass', 'for', '2', 'is', 'yours', 'call', '09061209465', 'now', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', 'all', '4', 'free', 'bx420ip45we', '150pm', 'dont', 'miss', 'out', '']","['congrats', '1', 'year', 'special', 'cinema', 'pass', '2', 'call', '09061209465', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420ip45we', '150pm', 'dont', 'miss', '']","['congrats', '1', 'year', 'special', 'cinema', 'pas', '2', 'call', '09061209465', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420ip45we', '150pm', 'dont', 'miss', '']"
57,ham,"Sorry, I'll call later in meeting.",Sorry Ill call later in meeting,"['sorry', 'ill', 'call', 'later', 'in', 'meeting']","['sorry', 'ill', 'call', 'later', 'meeting']","['sorry', 'ill', 'call', 'later', 'meeting']"
58,ham,Tell where you reached,Tell where you reached,"['tell', 'where', 'you', 'reached']","['tell', 'reached']","['tell', 'reached']"
59,ham,Yes..gauti and sehwag out of odi series.,Yesgauti and sehwag out of odi series,"['yesgauti', 'and', 'sehwag', 'out', 'of', 'odi', 'series']","['yesgauti', 'sehwag', 'odi', 'series']","['yesgauti', 'sehwag', 'odi', 'series']"
60,ham,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,Your gonna have to pick up a 1 burger for yourself on your way home I cant even move Pain is killing me,"['your', 'gonna', 'have', 'to', 'pick', 'up', 'a', '1', 'burger', 'for', 'yourself', 'on', 'your', 'way', 'home', 'i', 'cant', 'even', 'move', 'pain', 'is', 'killing', 'me']","['gonna', 'pick', '1', 'burger', 'way', 'home', 'cant', 'even', 'move', 'pain', 'killing']","['gonna', 'pick', '1', 'burger', 'way', 'home', 'cant', 'even', 'move', 'pain', 'killing']"
61,ham,Ha ha ha good joke. Girls are situation seekers.,Ha ha ha good joke Girls are situation seekers,"['ha', 'ha', 'ha', 'good', 'joke', 'girls', 'are', 'situation', 'seekers']","['ha', 'ha', 'ha', 'good', 'joke', 'girls', 'situation', 'seekers']","['ha', 'ha', 'ha', 'good', 'joke', 'girl', 'situation', 'seeker']"
62,ham,Its a part of checking IQ,Its a part of checking IQ,"['its', 'a', 'part', 'of', 'checking', 'iq']","['part', 'checking', 'iq']","['part', 'checking', 'iq']"
63,ham,"Sorry my roommates took forever, it ok if I come by now?",Sorry my roommates took forever it ok if I come by now,"['sorry', 'my', 'roommates', 'took', 'forever', 'it', 'ok', 'if', 'i', 'come', 'by', 'now']","['sorry', 'roommates', 'took', 'forever', 'ok', 'come']","['sorry', 'roommate', 'took', 'forever', 'ok', 'come']"
64,ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,Ok lar i double check wif da hair dresser already he said wun cut v short He said will cut until i look nice,"['ok', 'lar', 'i', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'he', 'said', 'wun', 'cut', 'v', 'short', 'he', 'said', 'will', 'cut', 'until', 'i', 'look', 'nice']","['ok', 'lar', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'said', 'wun', 'cut', 'v', 'short', 'said', 'cut', 'look', 'nice']","['ok', 'lar', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'said', 'wun', 'cut', 'v', 'short', 'said', 'cut', 'look', 'nice']"
65,spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589",As a valued customer I am pleased to advise you that following recent review of your Mob No you are awarded with a å£1500 Bonus Prize call 09066364589,"['as', 'a', 'valued', 'customer', 'i', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'review', 'of', 'your', 'mob', 'no', 'you', 'are', 'awarded', 'with', 'a', 'å', '1500', 'bonus', 'prize', 'call', '09066364589']","['valued', 'customer', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'awarded', 'å', '1500', 'bonus', 'prize', 'call', '09066364589']","['valued', 'customer', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'awarded', 'å', '1500', 'bonus', 'prize', 'call', '09066364589']"
66,ham,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",Today is song dedicated day Which song will u dedicate for me Send this to all ur valuable frnds but first rply me,"['today', 'is', 'song', 'dedicated', 'day', 'which', 'song', 'will', 'u', 'dedicate', 'for', 'me', 'send', 'this', 'to', 'all', 'ur', 'valuable', 'frnds', 'but', 'first', 'rply', 'me']","['today', 'song', 'dedicated', 'day', 'song', 'u', 'dedicate', 'send', 'ur', 'valuable', 'frnds', 'first', 'rply']","['today', 'song', 'dedicated', 'day', 'song', 'u', 'dedicate', 'send', 'ur', 'valuable', 'frnds', 'first', 'rply']"
67,spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",Urgent UR awarded a complimentary trip to EuroDisinc Trav AcoEntry41 Or å£1000 To claim txt DIS to 87121 186å£150moreFrmMob ShrAcomOrSglSuplt10 LS1 3AJ,"['urgent', 'ur', 'awarded', 'a', 'complimentary', 'trip', 'to', 'eurodisinc', 'trav', 'acoentry41', 'or', 'å', '1000', 'to', 'claim', 'txt', 'dis', 'to', '87121', '186å', '150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']","['urgent', 'ur', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', 'acoentry41', 'å', '1000', 'claim', 'txt', 'dis', '87121', '186å', '150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']","['urgent', 'ur', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', 'acoentry41', 'å', '1000', 'claim', 'txt', 'dis', '87121', '186å', '150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']"
68,spam,"Did you hear about the new \Divorce Barbie\""? It comes with all of Ken's stuff!""",Did you hear about the new Divorce Barbie It comes with all of Kens stuff,"['did', 'you', 'hear', 'about', 'the', 'new', 'divorce', 'barbie', 'it', 'comes', 'with', 'all', 'of', 'kens', 'stuff']","['hear', 'new', 'divorce', 'barbie', 'comes', 'kens', 'stuff']","['hear', 'new', 'divorce', 'barbie', 'come', 'ken', 'stuff']"
69,ham,I plane to give on this month end.,I plane to give on this month end,"['i', 'plane', 'to', 'give', 'on', 'this', 'month', 'end']","['plane', 'give', 'month', 'end']","['plane', 'give', 'month', 'end']"
70,ham,Wah lucky man... Then can save money... Hee...,Wah lucky man Then can save money Hee,"['wah', 'lucky', 'man', 'then', 'can', 'save', 'money', 'hee']","['wah', 'lucky', 'man', 'save', 'money', 'hee']","['wah', 'lucky', 'man', 'save', 'money', 'hee']"
71,ham,Finished class where are you.,Finished class where are you,"['finished', 'class', 'where', 'are', 'you']","['finished', 'class']","['finished', 'class']"
72,ham,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,HI BABE IM AT HOME NOW WANNA DO SOMETHING XX,"['hi', 'babe', 'im', 'at', 'home', 'now', 'wanna', 'do', 'something', 'xx']","['hi', 'babe', 'im', 'home', 'wanna', 'something', 'xx']","['hi', 'babe', 'im', 'home', 'wanna', 'something', 'xx']"
73,ham,K..k:)where are you?how did you performed?,Kkwhere are youhow did you performed,"['kkwhere', 'are', 'youhow', 'did', 'you', 'performed']","['kkwhere', 'youhow', 'performed']","['kkwhere', 'youhow', 'performed']"
74,ham,U can call me now...,U can call me now,"['u', 'can', 'call', 'me', 'now']","['u', 'call']","['u', 'call']"
75,ham,I am waiting machan. Call me once you free.,I am waiting machan Call me once you free,"['i', 'am', 'waiting', 'machan', 'call', 'me', 'once', 'you', 'free']","['waiting', 'machan', 'call', 'free']","['waiting', 'machan', 'call', 'free']"
76,ham,Thats cool. i am a gentleman and will treat you with dignity and respect.,Thats cool i am a gentleman and will treat you with dignity and respect,"['thats', 'cool', 'i', 'am', 'a', 'gentleman', 'and', 'will', 'treat', 'you', 'with', 'dignity', 'and', 'respect']","['thats', 'cool', 'gentleman', 'treat', 'dignity', 'respect']","['thats', 'cool', 'gentleman', 'treat', 'dignity', 'respect']"
77,ham,I like you peoples very much:) but am very shy pa.,I like you peoples very much but am very shy pa,"['i', 'like', 'you', 'peoples', 'very', 'much', 'but', 'am', 'very', 'shy', 'pa']","['like', 'peoples', 'much', 'shy', 'pa']","['like', 'people', 'much', 'shy', 'pa']"
78,ham,Does not operate after  &lt;#&gt;  or what,Does not operate after  ltgt  or what,"['does', 'not', 'operate', 'after', 'ltgt', 'or', 'what']","['operate', 'ltgt']","['operate', 'ltgt']"
79,ham,Its not the same here. Still looking for a job. How much do Ta's earn there.,Its not the same here Still looking for a job How much do Tas earn there,"['its', 'not', 'the', 'same', 'here', 'still', 'looking', 'for', 'a', 'job', 'how', 'much', 'do', 'tas', 'earn', 'there']","['still', 'looking', 'job', 'much', 'tas', 'earn']","['still', 'looking', 'job', 'much', 'ta', 'earn']"
80,ham,"Sorry, I'll call later",Sorry Ill call later,"['sorry', 'ill', 'call', 'later']","['sorry', 'ill', 'call', 'later']","['sorry', 'ill', 'call', 'later']"
81,ham,K. Did you call me just now ah? ,K Did you call me just now ah ,"['k', 'did', 'you', 'call', 'me', 'just', 'now', 'ah', '']","['k', 'call', 'ah', '']","['k', 'call', 'ah', '']"
82,ham,Ok i am on the way to home hi hi,Ok i am on the way to home hi hi,"['ok', 'i', 'am', 'on', 'the', 'way', 'to', 'home', 'hi', 'hi']","['ok', 'way', 'home', 'hi', 'hi']","['ok', 'way', 'home', 'hi', 'hi']"
83,ham,You will be in the place of that man,You will be in the place of that man,"['you', 'will', 'be', 'in', 'the', 'place', 'of', 'that', 'man']","['place', 'man']","['place', 'man']"
84,ham,Yup next stop.,Yup next stop,"['yup', 'next', 'stop']","['yup', 'next', 'stop']","['yup', 'next', 'stop']"
85,ham,"I call you later, don't have network. If urgnt, sms me.",I call you later dont have network If urgnt sms me,"['i', 'call', 'you', 'later', 'dont', 'have', 'network', 'if', 'urgnt', 'sms', 'me']","['call', 'later', 'dont', 'network', 'urgnt', 'sms']","['call', 'later', 'dont', 'network', 'urgnt', 'sm']"
86,ham,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,For real when u getting on yo I only need 2 more tickets and one more jacket and Im done I already used all my multis,"['for', 'real', 'when', 'u', 'getting', 'on', 'yo', 'i', 'only', 'need', '2', 'more', 'tickets', 'and', 'one', 'more', 'jacket', 'and', 'im', 'done', 'i', 'already', 'used', 'all', 'my', 'multis']","['real', 'u', 'getting', 'yo', 'need', '2', 'tickets', 'one', 'jacket', 'im', 'done', 'already', 'used', 'multis']","['real', 'u', 'getting', 'yo', 'need', '2', 'ticket', 'one', 'jacket', 'im', 'done', 'already', 'used', 'multis']"
87,ham,Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.,Yes I started to send requests to make it but pain came back so Im back in bed Double coins at the factory too I gotta cash in all my nitros,"['yes', 'i', 'started', 'to', 'send', 'requests', 'to', 'make', 'it', 'but', 'pain', 'came', 'back', 'so', 'im', 'back', 'in', 'bed', 'double', 'coins', 'at', 'the', 'factory', 'too', 'i', 'gotta', 'cash', 'in', 'all', 'my', 'nitros']","['yes', 'started', 'send', 'requests', 'make', 'pain', 'came', 'back', 'im', 'back', 'bed', 'double', 'coins', 'factory', 'gotta', 'cash', 'nitros']","['yes', 'started', 'send', 'request', 'make', 'pain', 'came', 'back', 'im', 'back', 'bed', 'double', 'coin', 'factory', 'gotta', 'cash', 'nitros']"
88,ham,I'm really not up to it still tonight babe,Im really not up to it still tonight babe,"['im', 'really', 'not', 'up', 'to', 'it', 'still', 'tonight', 'babe']","['im', 'really', 'still', 'tonight', 'babe']","['im', 'really', 'still', 'tonight', 'babe']"
89,ham,"Ela kano.,il download, come wen ur free..",Ela kanoil download come wen ur free,"['ela', 'kanoil', 'download', 'come', 'wen', 'ur', 'free']","['ela', 'kanoil', 'download', 'come', 'wen', 'ur', 'free']","['ela', 'kanoil', 'download', 'come', 'wen', 'ur', 'free']"
90,ham,Yeah do! DonÛ÷t stand to close tho- youÛ÷ll catch something!,Yeah do DonÛ÷t stand to close tho youÛ÷ll catch something,"['yeah', 'do', 'don', 'û', 't', 'stand', 'to', 'close', 'tho', 'you', 'û', 'll', 'catch', 'something']","['yeah', 'û', 'stand', 'close', 'tho', 'û', 'catch', 'something']","['yeah', 'û', 'stand', 'close', 'tho', 'û', 'catch', 'something']"
91,ham,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. ,Sorry to be a pain Is it ok if we meet another night I spent late afternoon in casualty and that means i havent done any of y stuff42moro and that includes all my time sheets and that Sorry ,"['sorry', 'to', 'be', 'a', 'pain', 'is', 'it', 'ok', 'if', 'we', 'meet', 'another', 'night', 'i', 'spent', 'late', 'afternoon', 'in', 'casualty', 'and', 'that', 'means', 'i', 'havent', 'done', 'any', 'of', 'y', 'stuff42moro', 'and', 'that', 'includes', 'all', 'my', 'time', 'sheets', 'and', 'that', 'sorry', '']","['sorry', 'pain', 'ok', 'meet', 'another', 'night', 'spent', 'late', 'afternoon', 'casualty', 'means', 'havent', 'done', 'stuff42moro', 'includes', 'time', 'sheets', 'sorry', '']","['sorry', 'pain', 'ok', 'meet', 'another', 'night', 'spent', 'late', 'afternoon', 'casualty', 'mean', 'havent', 'done', 'stuff42moro', 'includes', 'time', 'sheet', 'sorry', '']"
